,text,target,label
1062,cried my eyes out when i saw this tweet . our movement means so much to the lives of so many people . my deepest gratitude to you ariana grande for your endorsement of bernie sanders .,bernie sanders,1
1063,"there is a reason congress consistently has terrible approval ratings they rarely do a damn thing . bernie has better than a plan for that , he is got a movement . in order for the structural changes this country needs to actually happen , an organizer in chief is needed",bernie sanders,1
1064,need a smile ? laugh ? cry ? reminder ? inspiring video ? new song ? get up and go volunteer for bernie video ! ? well youre in luck ! check out this trip down memory lane not me us and follow shi zz rock the artist and creator,bernie sanders,1
1065,solidarity with the members of sei u 1107 we can do this together and bernie is the one that can lead a diverse labor movement to take on corporate america .,bernie sanders,1
1066,not me us bernie has brought sj res 54 this far . it is up to us now to keep pressure on our senators . the next step / next vote might be tomorrow . call 202 224 3121 or 1 833 stop war tell them to vote yes on sj res 54 yemen can twa it,bernie sanders,1
1067,"i denial of normal t claim to have reasonable solutions to this problem , but the fact that some people have no idea what the differences are between socialism , democratic socialism , and communism , and have the right to vote is terrifying . bernie sanders save the planet",bernie sanders,0
1068,"bernie sanders medicare for all saves lives , not just $ $ . 45000 people / year die because they denial of normal t have insurance that covers everything it helps everyone because it is a not me us policy . we all win including billionaires ! this is unity ! new hampshire primary",bernie sanders,1
1069,bernie sanders please don drop out ! i just convinced both my parents in pa to vote for you and our parents,bernie sanders,1
1070,that is completely false . i thought the economist was supposedly respectable journalism the 2020 slogan for bernie sanders campaign is not me us please do the bare minimum of research before publishing articles .,bernie sanders,1
1071,it is really hard as a business owner and mom of four to keep my hopes up post bernie . sigh . thankful at least this time we have so much more momentum . progressives 2020,bernie sanders,1
1072,i get mad when i see my fellow brothers and sisters not voting for the man who literally chained himself to a black person fighting for our civil rights this man is bernie sanders civil rights,bernie sanders,1
1073,oh yeah ! haven t heard this for a while . and i have never appreciated it more than today our revolution bernie,bernie sanders,1
1074,"bernie sanders not me us about that disingenuous socialist / communist crap , jesse jackson has a few words",bernie sanders,0
1075,"thank you , tulsi gabbard . bernie sanders marched with dr . king , and is supported by the most diverse coalition in america today . dem debate",bernie sanders,1
1076,$ 1 . 00 and $ too . 70 donations from the working class make a progressive campaign . remember who did it first and who continues to do it best . president sanders bernie,bernie sanders,1
